setting,date,source,indicator_abbr,indicator_name,dimension,subgroup,estimate,se,ci_lb,ci_ub,population,flag,setting_average,iso3,favourable_indicator,indicator_scale,ordered_dimension,subgroup_order,reference_subgroup,whoreg6,wbincome2024,update,dataset_id
Tuvalu,2011,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,23.3445,NA,13.77182,34.80863,NA,NA,30.21234,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,36.83466,NA,23.32891,51.10938,NA,NA,29.56128,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,22.56515,NA,13.49435,33.56998,NA,NA,29.56128,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,36.38192,NA,23.10994,50.31055,NA,NA,28.93952,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,21.80826,NA,12.94455,32.39835,NA,NA,28.93952,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,35.94018,NA,22.7989,49.95176,NA,NA,28.34783,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,21.07592,NA,12.47502,31.54719,NA,NA,28.34783,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,35.50922,NA,22.21147,49.61908,NA,NA,27.78238,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,20.36993,NA,11.84419,30.98413,NA,NA,27.78238,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,35.09004,NA,21.47844,49.64856,NA,NA,27.23285,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,19.69265,NA,11.15458,30.26916,NA,NA,27.23285,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,34.68177,NA,20.61192,50.07873,NA,NA,26.70015,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,19.04388,NA,10.48254,29.78001,NA,NA,26.70015,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,34.2827,NA,19.67497,50.59267,NA,NA,26.21817,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,18.42146,NA,9.69668,29.49476,NA,NA,26.21817,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,33.8943,NA,18.64344,51.28687,NA,NA,25.7423,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,17.82791,NA,8.91758,29.64338,NA,NA,25.7423,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,33.51705,NA,17.53183,52.1347,NA,NA,25.28142,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,17.26319,NA,8.05015,29.54808,NA,NA,25.28142,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,33.15203,NA,16.3301,52.70952,NA,NA,24.8529,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,16.72555,NA,7.37915,29.6815,NA,NA,24.8529,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,32.79818,NA,15.11853,53.94322,NA,NA,24.44194,TUV,0,100,0,0,0,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Tuvalu,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,16.21341,NA,6.76542,30.1143,NA,NA,24.44194,TUV,0,100,0,0,1,Western Pacific,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2000,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,47.81554,NA,34.46804,61.68866,NA,NA,38.79959,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2000,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,29.38725,NA,19.39318,41.10355,NA,NA,38.79959,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2001,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,48.1338,NA,35.6366,61.10088,NA,NA,39.13556,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2001,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,29.74228,NA,20.2371,40.81667,NA,NA,39.13556,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2002,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,48.44721,NA,36.72513,60.7321,NA,NA,39.46666,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2002,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,30.09128,NA,21.01545,40.52539,NA,NA,39.46666,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2003,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,48.74986,NA,37.61182,60.27067,NA,NA,39.78515,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2003,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,30.42787,NA,21.74271,40.43504,NA,NA,39.78515,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2004,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,49.03824,NA,38.52216,59.87141,NA,NA,40.08949,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2004,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,30.753050000000002,NA,22.37544,40.03786,NA,NA,40.08949,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2005,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,49.30817,NA,39.40276,59.70154,NA,NA,40.37619,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2005,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,31.06009,NA,22.86009,39.92889,NA,NA,40.37619,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2006,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,49.56365,NA,40.04451,59.45688,NA,NA,40.646,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2006,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,31.34912,NA,23.39018,39.89018,NA,NA,40.646,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2007,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,49.81097,NA,40.61144,59.42712,NA,NA,40.90339,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2007,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,31.6241,NA,23.78052,39.86315,NA,NA,40.90339,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2008,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,50.0561,NA,40.9907,59.55577,NA,NA,41.15438,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2008,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,31.88956,NA,24.12904,39.94702,NA,NA,41.15438,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2009,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,50.29825,NA,41.23978,59.71649,NA,NA,41.39891,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2009,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,32.14621,NA,24.38215,40.25988,NA,NA,41.39891,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2010,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,50.53894,NA,41.42696,60.10946,NA,NA,41.63718,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2010,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,32.39405,NA,24.55705,40.65444,NA,NA,41.63718,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2011,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,50.77937,NA,41.39736,60.48654,NA,NA,41.87147,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2011,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,32.63336,NA,24.55198,41.10927,NA,NA,41.87147,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,51.02244,NA,41.17225,61.26476,NA,NA,42.10753,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2012,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,32.87053,NA,24.54653,41.70929,NA,NA,42.10753,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,51.26821,NA,40.90612,62.09899,NA,NA,42.34224,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2013,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,33.10584,NA,24.39311,42.36068,NA,NA,42.34224,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,51.51774,NA,40.50755,63.08331,NA,NA,42.58007,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2014,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,33.34572,NA,24.31609,43.11258,NA,NA,42.58007,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,51.76973,NA,39.94242,63.9533,NA,NA,42.82352,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2015,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,33.59038,NA,23.95977,43.8759,NA,NA,42.82352,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,52.02489,NA,39.21092,64.95839,NA,NA,43.0718,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2016,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,33.84039,NA,23.58389,44.71973,NA,NA,43.0718,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,52.27279,NA,38.57172,66.07848,NA,NA,43.30842,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2017,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,34.07586,NA,23.18202,45.77015,NA,NA,43.30842,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,52.51279,NA,37.99074,66.98291,NA,NA,43.52809,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2018,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,34.28803,NA,22.73319,46.82037,NA,NA,43.52809,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,52.74575,NA,37.30352,68.15731,NA,NA,43.74029,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2019,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,34.49456,NA,22.34659,47.76947,NA,NA,43.74029,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,52.975,NA,36.53176,69.17047,NA,NA,43.95491,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2020,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,34.70633,NA,21.84673,49.00088,NA,NA,43.95491,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,53.2,NA,35.78081,70.26537,NA,NA,44.17193,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2021,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,34.92365,NA,21.34823,50.1387,NA,NA,44.17193,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Female,53.42151,NA,34.92447,71.32302,NA,NA,44.38817,TUR,0,100,0,0,0,European,Upper middle income,20 September 2024,rep_gho_ncd
Türkiye,2022,WHO Global Health Observatory,NCD_PAA,Insufficient physical activity among adults aged 18+ years (age-standardized) (%),Sex,Male,35.14722,NA,20.77872,51.27524,NA,NA,44.38817,TUR,0,100,0,0,1,European,Upper middle income,20 September 2024,rep_gho_ncd
